id_processo;numero_sigilo;sigla_grau;procedimento;ramo_justica;sigla_tribunal;id_tribunal;recurso;id_ultimo_oj;dt_recebimento;id_ultima_classe;julgadom1
557433993;0700006-21.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12144;2024-02-06;10943;1
557434125;0701214-16.2024.8.07.0020;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;86612;2024-01-22;10943;1
557436866;0700437-67.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-02-23;283;1
557438182;0700112-80.2024.8.07.0012;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;12143;2024-01-08;10944;1
557438374;0712366-28.2023.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;13744;2024-04-23;10943;1
557439915;sigiloso(557439915);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12139;2024-01-31;283;1
557441717;0707350-02.2023.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2023-12-01;1268;1
557442947;0700052-40.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-01-15;283;1
557445531;0700468-87.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-01-23;1268;1
557445608;0701611-35.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-03-15;283;1
557446095;0701263-96.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-01-21;10944;1
557450993;0702585-66.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16280;2024-02-05;283;1
557454433;0701989-70.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7035;2024-02-19;282;1
557458375;0701625-07.2024.8.07.0005;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6966;2024-02-05;7;1
557467289;0721906-98.2021.8.07.0001;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83116;2024-01-18;198;1
557474024;0704179-76.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6715;2024-01-29;283;1
557474643;0700795-14.2024.8.07.0014;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43065;2024-02-16;283;1
557474756;0701108-63.2024.8.07.0017;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16282;2024-02-29;10943;1
557475444;0705118-04.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-02-19;283;1
557478617;0701355-53.2024.8.07.0014;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43065;2024-02-26;283;1
557478685;0700807-46.2024.8.07.0008;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6943;2024-02-10;7;1
557479832;0701043-83.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12144;2024-02-21;10943;1
557481191;0704833-11.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-05-22;283;1
557481335;0705098-13.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-02-20;283;1
557482427;0700881-03.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-02-16;1268;1
557483169;0700701-84.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12139;2024-02-04;10943;1
557483508;0712528-68.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6715;2024-02-17;10943;1
557484045;0700652-22.2024.8.07.0015;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6755;2024-02-06;111;1
557484234;0704888-53.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-02-18;10944;1
557485171;sigiloso(557485171);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16040;2024-02-05;310;1
557485300;0701995-77.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7057;2024-02-09;283;1
557485305;sigiloso(557485305);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;89215;2024-02-06;15170;1
557486172;0700790-89.2024.8.07.0014;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43065;2024-02-16;278;1
558955160;0700750-46.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-02-28;282;1
558955197;0704938-79.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16280;2024-02-26;10943;1
558959087;0703401-94.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80283;2024-02-20;172;1
576667804;0701083-77.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-02-23;1268;1
576667880;0701084-62.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-02-23;1268;1
576668532;0706412-91.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-02-27;283;1
581274054;0703612-64.2023.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2023-09-25;1268;1
581278805;0701184-35.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-03-18;282;1
581292465;sigiloso(581292465);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;42948;2023-09-28;283;1
581293478;sigiloso(581293478);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;43068;2024-03-07;14671;1
581293726;0700208-10.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-01-10;1268;1
581309410;0701119-40.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-03-26;283;1
581310607;0703602-46.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6586;2024-01-31;7;1
581342811;0700928-29.2023.8.07.0002;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;43180;2023-03-05;10944;1
581351692;0701260-38.2024.8.07.0009;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6998;2024-06-04;10943;1
581356928;0701125-50.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-01-18;283;1
581363723;0701237-95.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-02-29;1268;1
581402441;0710276-43.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43081;2024-03-15;202;1
581405913;0709750-76.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43097;2024-03-13;202;1
581430486;0706639-84.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;74628;2024-02-22;202;1
603597112;0700550-79.2024.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-03-20;10943;1
603599420;0703278-17.2024.8.07.0014;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;43068;2024-03-29;7;1
603601115;sigiloso(603601115);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;85205;2024-03-21;1464;1
603602045;0701643-19.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-03-17;1268;1
603605062;0705130-91.2024.8.07.0009;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6987;2024-03-27;7;1
603605252;0706128-65.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7042;2024-04-03;283;1
603611449;0711932-32.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6576;2024-03-27;81;1
603611790;0709633-82.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6625;2024-03-14;283;1
603618861;0703096-43.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;13744;2024-04-12;283;1
603621589;0701236-31.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-04-15;283;1
603624644;0705833-86.2024.8.07.0020;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;86612;2024-03-21;10943;1
603626159;0726676-08.2019.8.07.0001;G2;Conhecimento não criminal;Justiça ;TJDFT;71;2;43076;2025-01-07;198;1
603626495;0701593-81.2024.8.07.0011;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;13333;2024-04-01;7;1
603627719;0707665-96.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7057;2024-04-21;10943;1
603628972;0703525-28.2024.8.07.0004;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6930;2024-03-19;10944;1
603632697;0713277-36.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43076;2024-04-02;202;1
605548419;0707949-19.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-03-26;283;1
605548425;0703322-43.2022.8.07.0002;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;43180;2022-08-15;10944;1
616118946;0703559-77.2022.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2022-11-19;282;1
616393688;0701492-53.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-03-10;1268;1
616419813;0702835-72.2024.8.07.0012;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;12145;2024-04-16;7;1
616424535;0707560-86.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;81325;2024-04-26;7;1
616425494;0702580-29.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-04-28;1268;1
616426173;0714947-09.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-04-29;283;1
616427777;0705588-18.2023.8.07.0018;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43081;2024-04-08;198;1
616430522;0706244-38.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6771;2024-04-17;7;1
616436078;0715436-46.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6600;2024-04-22;7;1
616437131;0715417-40.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-04-21;283;1
616437350;0715427-84.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-04-30;283;1
616439193;sigiloso(616439193);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7079;2024-04-26;14671;1
616440350;sigiloso(616440350);G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;72784;2024-04-29;198;1
620925537;0703504-29.2022.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2022-10-02;283;1
620925542;0704042-10.2022.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2021-11-12;282;1
630235854;0702152-47.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-04-09;1268;1
630236533;0705068-60.2024.8.07.0006;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16283;2024-04-10;10943;1
630240481;0705266-03.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-04-11;283;1
630241053;0713292-02.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-04-11;283;1
630241649;0715429-54.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-04-30;283;1
630246967;0703856-65.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;81325;2024-04-05;7;1
630248880;0714437-87.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16280;2024-05-15;283;1
630250193;0702248-80.2024.8.07.0002;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;43180;2024-05-07;10943;1
630254656;0711006-33.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7057;2024-05-12;283;1
630255018;0717470-94.2024.8.07.0000;G2;Conhecimento criminal;Justiça ;TJDFT;71;1;87109;2024-04-30;202;1
630255080;0714018-73.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6560;2024-04-11;7;1
630255095;0717465-69.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-05-13;283;1
630255689;0718339-57.2024.8.07.0000;G2;Conhecimento criminal;Justiça ;TJDFT;71;1;85796;2024-05-06;202;1
630255700;0717463-02.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6644;2024-05-04;283;1
630258556;0740405-80.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6660;2024-05-14;288;1
630259365;0702607-12.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-04-30;1268;1
630259493;0702677-29.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-05-04;1268;1
630259711;0702181-88.2024.8.07.0011;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;13333;2024-05-07;31;1
630263924;0718624-47.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6597;2024-05-13;7;1
630266334;sigiloso(630266334);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16283;2024-04-24;283;1
630267469;0703552-63.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-05-02;283;1
631857360;0716541-58.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-05-02;283;1
631859961;0706240-98.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6775;2024-04-17;7;1
631860356;0707100-93.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80284;2024-04-08;40;1
635455355;0703104-26.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-05-24;1268;1
635457022;0710697-70.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80284;2024-05-23;7;1
635458782;0721138-70.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-05-28;283;1
635458909;0703142-38.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-05-27;1268;1
635460106;0704163-16.2024.8.07.0019;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;77995;2024-05-22;278;1
635460844;0714898-59.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-05-15;10944;1
635462015;sigiloso(635462015);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80285;2024-05-16;7;1
635462647;0742858-48.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-05-21;1268;1
635462835;0703178-59.2024.8.07.0015;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6777;2024-05-28;7;1
635465777;0703047-08.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-05-23;1268;1
635466441;sigiloso(635466441);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6793;2024-05-23;14734;1
635467994;0716310-25.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16280;2024-05-27;10943;1
635469931;0704596-47.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7029;2024-05-29;282;1
635470114;0711970-26.2024.8.07.0007;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;81394;2024-05-22;172;1
635470600;0716140-53.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16280;2024-05-26;10943;1
636169111;0742482-62.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6715;2024-05-21;1268;1
636170398;0742847-19.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;87900;2024-11-21;11037;1
637817552;0033425-24.2015.8.07.0001;G2;Conhecimento criminal;Justiça ;TJDFT;71;1;43111;2025-01-24;198;1
643675824;0717708-07.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6582;2024-06-07;283;1
643679805;0704228-32.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12144;2024-06-05;283;1
643679959;0718660-83.2024.8.07.0003;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6595;2024-06-26;283;1
643680191;0710812-97.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;81325;2024-06-16;7;1
643680858;0724188-07.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-06-16;283;1
643684239;0724213-20.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6644;2024-06-16;283;1
643685197;0702992-75.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-06-12;283;1
643688320;0702718-14.2024.8.07.0002;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6722;2024-06-03;7;1
643691756;0722175-35.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6644;2024-06-04;283;1
643694568;0703622-16.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-06-13;1268;1
643694673;0703982-48.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-06-27;1268;1
643694948;0703901-02.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-06-22;1268;1
643695127;0704824-16.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12144;2024-06-23;283;1
643699121;0719669-80.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-06-24;10944;1
643700923;0725347-85.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;81502;2024-06-20;202;1
643704430;0703908-91.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-06-23;1268;1
643704658;0703875-04.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-06-21;1268;1
643708961;0719212-48.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-06-20;10944;1
643712616;0754280-20.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6715;2024-06-26;10943;1
643715731;0711473-70.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80283;2024-06-04;7;1
643716089;0707814-04.2024.8.07.0004;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6789;2024-06-14;7;1
643717963;0703008-83.2021.8.07.0018;G2;Conhecimento criminal;Justiça ;TJDFT;71;1;72780;2025-04-14;198;1
672510867;0704029-22.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-01;1268;1
672511013;0702900-40.2024.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-06-28;10943;1
672511094;0704024-97.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-01;1268;1
672514719;0720642-35.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-07-02;10944;1
672515994;0728731-53.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-07-12;283;1
672518689;0759765-98.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6654;2024-07-09;278;1
672520397;0706955-55.2024.8.07.0014;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;42948;2024-07-12;10944;1
672521101;0716321-42.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-07-11;10944;1
672523752;0706969-39.2024.8.07.0014;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;43064;2024-07-14;7;1
672524955;0704314-15.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-11;1268;1
672525043;0704315-97.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-11;1268;1
672526787;0704398-16.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-07-16;10944;1
672529973;0729103-02.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-07-16;283;1
672532474;0704188-62.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-09;1268;1
672533323;0708762-43.2024.8.07.0004;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6930;2024-07-03;10944;1
672533817;0704401-68.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-16;1268;1
672534148;0710101-34.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43189;2024-07-17;283;1
672534220;0713480-41.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6771;2024-07-12;7;1
672535301;0704361-86.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-15;1268;1
672536882;0729323-97.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;14144;2024-07-17;7;1
672537750;0704216-30.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-09;1268;1
672537867;sigiloso(672537867);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43180;2024-07-09;283;1
672538096;0705560-13.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-10-11;10943;1
672538304;0705717-83.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-07-08;283;1
672539074;0710403-63.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;42947;2024-07-23;283;1
672539449;0712768-51.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6760;2024-07-02;7;1
672540503;0716914-71.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7057;2024-12-09;283;1
672543018;0704450-12.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-18;1268;1
672543383;0709480-40.2024.8.07.0004;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6789;2024-07-18;81;1
672548152;0714476-33.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80284;2024-07-09;7;1
672548176;0721487-67.2024.8.07.0003;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;43179;2024-07-10;7;1
672550337;0702824-55.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-05-13;11955;1
672551317;sigiloso(672551317);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80292;2024-07-12;12541;1
672553609;0726761-18.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-06-30;283;1
672553984;0728849-29.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-07-12;283;1
672554135;sigiloso(672554135);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6624;2024-06-17;14671;1
680988147;0709775-77.2024.8.07.0004;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6930;2024-07-24;288;1
680994430;0717559-96.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-07-25;10944;1
680996202;0711118-05.2024.8.07.0006;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7070;2024-07-31;10944;1
680997412;0704668-40.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-30;1268;1
680997546;0704701-30.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-31;1268;1
681005508;0040502-84.2015.8.07.0001;G2;Conhecimento criminal;Justiça ;TJDFT;71;1;43086;2025-02-01;198;1
681011949;0000304-73.2004.8.07.0006;G2;Conhecimento criminal;Justiça ;TJDFT;71;2;83187;2025-01-24;198;1
681017464;0704617-29.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-07-26;1268;1
681018005;0718207-76.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-08-01;10944;1
703241713;0006524-39.2017.8.07.0004;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;87925;2024-08-23;198;1
703242370;0704737-72.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-02;1268;1
703242398;0705340-48.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-02;1268;1
703242675;0704018-51.2024.8.07.0021;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;81523;2024-09-11;7;1
703242760;0705411-50.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-05;1268;1
703243202;0707077-53.2024.8.07.0019;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;87901;2024-08-22;81;1
703243787;0710592-36.2023.8.07.0018;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43075;2024-09-02;198;1
703246491;0731463-10.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;86271;2024-07-30;202;1
703247149;0732293-70.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6623;2024-10-10;283;1
703248242;0732778-70.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6780;2024-08-06;283;1
703252256;0705137-86.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-21;1268;1
703252649;0704757-63.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-04;1268;1
703255740;0718485-77.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7040;2024-12-19;283;1
703256108;0720246-46.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-08-27;10944;1
703256722;0731936-82.2023.8.07.0015;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;84494;2024-08-29;198;1
703257139;0733014-25.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;81502;2024-08-09;202;1
703261962;0705343-03.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-02;1268;1
703263871;0711238-51.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43189;2024-08-12;283;1
703264370;0710592-44.2024.8.07.0004;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6930;2024-08-10;10944;1
703264767;0716418-03.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80285;2024-08-05;120;1
703271888;0705211-43.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-27;1268;1
703271935;0705161-17.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-23;1268;1
703272350;sigiloso(703272350);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;85204;2024-08-16;15191;1
703272797;0705557-15.2024.8.07.0001;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;87925;2024-09-04;198;1
